METHOD	FULL_PATH	MODULE	AUTH	ROLE	CONTROLLER_HANDLER	SERVICE	NOTES
GET	/api/v1/admin/orders/:id	admin	yes	admin|super_admin	adminOrdersCtrl.getAdminOrder	admin.service	protectedRouter
GET	/api/v1/admin/orders/:id/logs	admin	yes	admin|super_admin	adminOrdersCtrl.getAdminOrderLogs	admin.service	protectedRouter
GET	/api/v1/admin/permissions	admin	yes	admin|super_admin;permission-gated	permissionsController.getPermissions	admin.service	protectedRouter
POST	/api/v1/admin/permissions	admin	yes	admin|super_admin;permission-gated	permissionsController.createPermission	admin.service	protectedRouter
DELETE	/api/v1/admin/permissions/:id	admin	yes	admin|super_admin;permission-gated	permissionsController.deletePermission	admin.service	protectedRouter
GET	/api/v1/admin/permissions/:id	admin	yes	admin|super_admin;permission-gated	permissionsController.getPermissionById	admin.service	protectedRouter
PUT	/api/v1/admin/permissions/:id	admin	yes	admin|super_admin;permission-gated	permissionsController.updatePermission	admin.service	protectedRouter
GET	/api/v1/admin/permissions/matrix	admin	yes	admin|super_admin;permission-gated	permissionsController.getPermissionsMatrix	admin.service	protectedRouter
GET	/api/v1/admin/picker-action-logs	admin	yes	admin|super_admin	pickerActionLogsCtrl.listPickerActionLogs	admin.service	protectedRouter
GET	/api/v1/admin/picker-config	admin	yes	admin|super_admin	pickerConfigCtrl.getPickerConfig	admin.service	protectedRouter
PUT	/api/v1/admin/picker-config	admin	yes	admin|super_admin	pickerConfigCtrl.updatePickerConfig	admin.service	protectedRouter
GET	/api/v1/admin/picker/agencies	admin	yes	admin|super_admin	pickerOpsCtrl.listAgencies	admin.service	protectedRouter
GET	/api/v1/admin/picker/agencies	picker	yes	admin-jwt	ctrl.adminListAgencies	picker.service	-
POST	/api/v1/admin/picker/agencies	admin	yes	admin|super_admin	pickerOpsCtrl.createAgency	admin.service	protectedRouter
POST	/api/v1/admin/picker/agencies	picker	yes	admin-jwt	ctrl.adminCreateAgency	picker.service	-
POST	/api/v1/admin/picker/agencies/:agencyId/activate	admin	yes	admin|super_admin	pickerOpsCtrl.activateAgency	admin.service	protectedRouter
POST	/api/v1/admin/picker/agencies/:agencyId/activate	picker	yes	admin-jwt	ctrl.adminActivateAgency	picker.service	-
POST	/api/v1/admin/picker/agencies/:agencyId/deactivate	admin	yes	admin|super_admin	pickerOpsCtrl.deactivateAgency	admin.service	protectedRouter
POST	/api/v1/admin/picker/agencies/:agencyId/deactivate	picker	yes	admin-jwt	ctrl.adminDeactivateAgency	picker.service	-
GET	/api/v1/admin/picker/approvals	admin	yes	admin|super_admin	pickerOpsCtrl.listPickerApprovals	admin.service	protectedRouter
GET	/api/v1/admin/picker/approvals	picker	yes	admin-jwt	ctrl.adminListPickers	picker.service	-
GET	/api/v1/admin/picker/attendance	admin	yes	admin|super_admin	pickerOpsCtrl.listAttendance	admin.service	protectedRouter
GET	/api/v1/admin/picker/attendance	picker	yes	admin-jwt	ctrl.adminGetAttendanceByMonth	picker.service	-
GET	/api/v1/admin/picker/attendance/export	admin	yes	admin|super_admin	pickerOpsCtrl.exportAttendance	admin.service	protectedRouter
GET	/api/v1/admin/picker/attendance/export	picker	yes	admin-jwt	ctrl.adminExportAttendance	picker.service	-
GET	/api/v1/admin/picker/attendance/live	picker	yes	admin-jwt	ctrl.adminLiveAttendance	picker.service	-
GET	/api/v1/admin/picker/devices	picker	yes	admin-jwt	ctrl.adminListDevices	picker.service	-
DELETE	/api/v1/admin/picker/devices/:deviceId/unassign	picker	yes	admin-jwt	ctrl.adminUnassignDevice	picker.service	-
POST	/api/v1/admin/picker/devices/assign	picker	yes	admin-jwt	ctrl.adminAssignDevice	picker.service	-
PUT	/api/v1/admin/picker/documents/:documentId/review	picker	yes	admin-jwt	ctrl.adminReviewDocument	picker.service	-
GET	/api/v1/admin/picker/ot-requests	admin	yes	admin|super_admin	pickerOpsCtrl.listOtRequests	admin.service	protectedRouter
GET	/api/v1/admin/picker/ot-requests	picker	yes	admin-jwt	ctrl.adminListOtRequests	picker.service	-
POST	/api/v1/admin/picker/ot-requests/:requestId/decision	admin	yes	admin|super_admin	pickerOpsCtrl.decideOtRequest	admin.service	protectedRouter
POST	/api/v1/admin/picker/ot-requests/:requestId/decision	picker	yes	admin-jwt	ctrl.adminDecideOtRequest	picker.service	-
GET	/api/v1/admin/picker/pickers	admin	yes	admin|super_admin	pickerOpsCtrl.listPickers	admin.service	protectedRouter
GET	/api/v1/admin/picker/pickers	picker	yes	admin-jwt	ctrl.adminListPickers	picker.service	-
GET	/api/v1/admin/picker/pickers/:id	admin	yes	admin|super_admin	pickerOpsCtrl.getPickerById	admin.service	protectedRouter
GET	/api/v1/admin/picker/pickers/:id	picker	yes	admin-jwt	ctrl.adminGetPickerById	picker.service	-
GET	/api/v1/admin/picker/pickers/:id/action-logs	admin	yes	admin|super_admin	pickerOpsCtrl.getPickerActionLogs	admin.service	protectedRouter
GET	/api/v1/admin/picker/pickers/:id/action-logs	picker	yes	admin-jwt	ctrl.adminGetPickerActionLogs	picker.service	-
PATCH	/api/v1/admin/picker/pickers/:id/bank/:accountId/review	admin	yes	admin|super_admin	pickerOpsCtrl.reviewPickerBankAccount	admin.service	protectedRouter
PATCH	/api/v1/admin/picker/pickers/:id/bank/:accountId/review	picker	yes	admin-jwt	ctrl.adminReviewBankAccount	picker.service	-
PATCH	/api/v1/admin/picker/pickers/:id/documents/review	admin	yes	admin|super_admin	pickerOpsCtrl.reviewPickerDocument	admin.service	protectedRouter
PATCH	/api/v1/admin/picker/pickers/:id/documents/review	picker	yes	admin-jwt	ctrl.adminReviewDocument	picker.service	-
GET	/api/v1/admin/picker/pickers/:id/face-verification	admin	yes	admin|super_admin	pickerOpsCtrl.getPickerFaceVerification	admin.service	protectedRouter
GET	/api/v1/admin/picker/pickers/:id/face-verification	picker	yes	admin-jwt	ctrl.adminGetFaceVerification	picker.service	-
PATCH	/api/v1/admin/picker/pickers/:id/face-verification/override	admin	yes	admin|super_admin	pickerOpsCtrl.overridePickerFaceVerification	admin.service	protectedRouter
PATCH	/api/v1/admin/picker/pickers/:id/face-verification/override	picker	yes	admin-jwt	ctrl.adminOverrideFaceVerification	picker.service	-
DELETE	/api/v1/admin/picker/pickers/:id/link-hhd	admin	yes	admin|super_admin	pickerOpsCtrl.unlinkPickerHhd	admin.service	protectedRouter
DELETE	/api/v1/admin/picker/pickers/:id/link-hhd	picker	yes	admin-jwt	ctrl.adminUnlinkHHD	picker.service	-
POST	/api/v1/admin/picker/pickers/:id/link-hhd	admin	yes	admin|super_admin	pickerOpsCtrl.linkPickerHhd	admin.service	protectedRouter
POST	/api/v1/admin/picker/pickers/:id/link-hhd	picker	yes	admin-jwt	ctrl.adminLinkHHD	picker.service	-
PATCH	/api/v1/admin/picker/pickers/:id/status	admin	yes	admin|super_admin	pickerOpsCtrl.updatePickerStatus	admin.service	protectedRouter
PATCH	/api/v1/admin/picker/pickers/:id/status	picker	yes	admin-jwt	ctrl.adminUpdatePickerStatus	picker.service	-
GET	/api/v1/admin/picker/pickers/:id/training-progress	admin	yes	admin|super_admin	pickerOpsCtrl.getPickerTrainingProgress	admin.service	protectedRouter
GET	/api/v1/admin/picker/pickers/:id/training-progress	picker	yes	admin-jwt	ctrl.adminGetPickerTrainingProgress	picker.service	-
PUT	/api/v1/admin/picker/pickers/:pickerId/approve	picker	yes	admin-jwt	ctrl.adminApprovePicker	picker.service	-
PATCH	/api/v1/admin/picker/pickers/:pickerId/assignment	admin	yes	admin|super_admin	pickerOpsCtrl.updatePickerAssignment	admin.service	protectedRouter
PATCH	/api/v1/admin/picker/pickers/:pickerId/assignment	picker	yes	admin-jwt	ctrl.adminUpdateAssignment	picker.service	-
POST	/api/v1/admin/picker/pickers/:pickerId/push	admin	yes	admin|super_admin	pickerOpsCtrl.pushPickerNotification	admin.service	protectedRouter
POST	/api/v1/admin/picker/pickers/:pickerId/push	picker	yes	admin-jwt	ctrl.adminSendPickerPush	picker.service	-
PUT	/api/v1/admin/picker/pickers/:pickerId/reject	picker	yes	admin-jwt	ctrl.adminRejectPicker	picker.service	-
GET	/api/v1/admin/picker/shift-change-requests	admin	yes	admin|super_admin	pickerOpsCtrl.listShiftChangeRequests	admin.service	protectedRouter
GET	/api/v1/admin/picker/shift-change-requests	picker	yes	admin-jwt	ctrl.adminListShiftChangeRequests	picker.service	-
POST	/api/v1/admin/picker/shift-change-requests/:requestId/decision	admin	yes	admin|super_admin	pickerOpsCtrl.decideShiftChangeRequest	admin.service	protectedRouter
POST	/api/v1/admin/picker/shift-change-requests/:requestId/decision	picker	yes	admin-jwt	ctrl.adminDecideShiftChangeRequest	picker.service	-
POST	/api/v1/admin/picker/shifts/:shiftId/reassign	picker	yes	admin-jwt	ctrl.adminReassignPickerShift	picker.service	-
GET	/api/v1/admin/picker/stores/:storeId/shift-slots	admin	yes	admin|super_admin	pickerOpsCtrl.listStoreShiftSlots	admin.service	protectedRouter
GET	/api/v1/admin/picker/stores/:storeId/shift-slots	picker	yes	admin-jwt	ctrl.adminListStoreShiftSlots	picker.service	-
POST	/api/v1/admin/picker/stores/:storeId/shift-slots	admin	yes	admin|super_admin	pickerOpsCtrl.createStoreShiftSlot	admin.service	protectedRouter
POST	/api/v1/admin/picker/stores/:storeId/shift-slots	picker	yes	admin-jwt	ctrl.adminCreateStoreShiftSlot	picker.service	-
GET	/api/v1/admin/picker/withdrawals	picker	yes	admin-jwt	ctrl.adminListWithdrawals	picker.service	-
PUT	/api/v1/admin/picker/withdrawals/:requestId/process	picker	yes	admin-jwt	ctrl.adminProcessWithdrawal	picker.service	-
GET	/api/v1/admin/pickers	admin	yes	admin|super_admin	pickerOpsCtrl.listPickers	admin.service	alias of /admin/picker/pickers/*
GET	/api/v1/admin/pickers/:id	admin	yes	admin|super_admin	pickerOpsCtrl.getPickerById	admin.service	alias of /admin/picker/pickers/*
PATCH	/api/v1/admin/pickers/:id	admin	yes	admin|super_admin	pickerOpsCtrl.updatePickerStatus	admin.service	alias of /admin/picker/pickers/*
GET	/api/v1/admin/pickers/:id/action-logs	admin	yes	admin|super_admin	pickerOpsCtrl.getPickerActionLogs	admin.service	alias of /admin/picker/pickers/*
PATCH	/api/v1/admin/pickers/:id/bank/:accountId/review	admin	yes	admin|super_admin	pickerOpsCtrl.reviewPickerBankAccount	admin.service	alias of /admin/picker/pickers/*
PATCH	/api/v1/admin/pickers/:id/documents/review	admin	yes	admin|super_admin	pickerOpsCtrl.reviewPickerDocument	admin.service	alias of /admin/picker/pickers/*
GET	/api/v1/admin/pickers/:id/face-verification	admin	yes	admin|super_admin	pickerOpsCtrl.getPickerFaceVerification	admin.service	alias of /admin/picker/pickers/*
PATCH	/api/v1/admin/pickers/:id/face-verification/override	admin	yes	admin|super_admin	pickerOpsCtrl.overridePickerFaceVerification	admin.service	alias of /admin/picker/pickers/*
DELETE	/api/v1/admin/pickers/:id/link-hhd	admin	yes	admin|super_admin	pickerOpsCtrl.unlinkPickerHhd	admin.service	alias of /admin/picker/pickers/*
POST	/api/v1/admin/pickers/:id/link-hhd	admin	yes	admin|super_admin	pickerOpsCtrl.linkPickerHhd	admin.service	alias of /admin/picker/pickers/*
GET	/api/v1/admin/pickers/:id/training-progress	admin	yes	admin|super_admin	pickerOpsCtrl.getPickerTrainingProgress	admin.service	alias of /admin/picker/pickers/*
GET	/api/v1/admin/platform-config	admin	partial	admin|super_admin	platformConfigController.list	platform-config.service	platform-config.routes.ts
DELETE	/api/v1/admin/platform-config/:key	admin	partial	admin|super_admin	platformConfigController.remove	platform-config.service	platform-config.routes.ts
GET	/api/v1/admin/platform-config/:key	admin	partial	admin|super_admin	platformConfigController.getOne	platform-config.service	platform-config.routes.ts
PUT	/api/v1/admin/platform-config/:key	admin	partial	admin|super_admin	platformConfigController.upsert	platform-config.service	platform-config.routes.ts
GET	/api/v1/admin/products	products	yes	admin-jwt	adminProductsController.listProducts	products.service	-
POST	/api/v1/admin/products	products	yes	admin-jwt	adminProductsController.createProduct	products.service	-
DELETE	/api/v1/admin/products/:id	products	yes	admin-jwt	adminProductsController.deleteProduct	products.service	-
GET	/api/v1/admin/products/:id	products	yes	admin-jwt	adminProductsController.getProduct	products.service	-
PUT	/api/v1/admin/products/:id	products	yes	admin-jwt	adminProductsController.updateProduct	products.service	-
POST	/api/v1/admin/products/bulk-upload	products	yes	admin-jwt	adminProductsController.bulkUpload	products.service	-
GET	/api/v1/admin/products/bulk-upload/template	products	yes	admin-jwt	adminProductsController.downloadTemplate	products.service	-
GET	/api/v1/admin/riders	admin	yes	admin|super_admin	riderCtrl.listRiders	admin.service	protectedRouter
GET	/api/v1/admin/riders/:id	admin	yes	admin|super_admin	riderCtrl.getRiderById	admin.service	protectedRouter
PATCH	/api/v1/admin/riders/:id/status	admin	yes	admin|super_admin	riderCtrl.updateRiderStatus	admin.service	protectedRouter
GET	/api/v1/admin/roles	admin	yes	admin|super_admin;permission-gated	rolesController.getRoles	admin.service	protectedRouter
POST	/api/v1/admin/roles	admin	yes	admin|super_admin;permission-gated	rolesController.createRole	admin.service	protectedRouter
DELETE	/api/v1/admin/roles/:id	admin	yes	admin|super_admin;permission-gated	rolesController.deleteRole	admin.service	protectedRouter
GET	/api/v1/admin/roles/:id	admin	yes	admin|super_admin;permission-gated	rolesController.getRoleById	admin.service	protectedRouter
PUT	/api/v1/admin/roles/:id	admin	yes	admin|super_admin;permission-gated	rolesController.updateRole	admin.service	protectedRouter
GET	/api/v1/admin/roles/:id/export	admin	yes	admin|super_admin;permission-gated	rolesController.exportRoleConfig	admin.service	protectedRouter
PUT	/api/v1/admin/roles/:id/matrix	admin	yes	admin|super_admin;permission-gated	rolesController.updateRoleMatrix	admin.service	protectedRouter
POST	/api/v1/admin/roles/from-template	admin	yes	admin|super_admin;permission-gated	rolesController.createRoleFromTemplate	admin.service	protectedRouter
POST	/api/v1/admin/roles/import	admin	yes	admin|super_admin;permission-gated	rolesController.importRoleConfig	admin.service	protectedRouter
GET	/api/v1/admin/roles/templates	admin	yes	admin|super_admin;permission-gated	rolesController.getRoleTemplates	admin.service	protectedRouter
GET	/api/v1/admin/sku-units	admin	yes	admin|super_admin	masterDataController.listSkuUnits	master-data.service	master-data.routes.ts
POST	/api/v1/admin/sku-units	admin	yes	admin|super_admin	masterDataController.createSkuUnit	master-data.service	master-data.routes.ts
DELETE	/api/v1/admin/sku-units/:id	admin	yes	admin|super_admin	masterDataController.deleteSkuUnit	master-data.service	master-data.routes.ts
GET	/api/v1/admin/sku-units/:id	admin	yes	admin|super_admin	masterDataController.getSkuUnit	master-data.service	master-data.routes.ts
PUT	/api/v1/admin/sku-units/:id	admin	yes	admin|super_admin	masterDataController.updateSkuUnit	master-data.service	master-data.routes.ts
GET	/api/v1/admin/staff	admin	yes	admin|super_admin	storeWarehouseController.listStaff	store-warehouse.service	store-warehouse.routes.ts
GET	/api/v1/admin/staff	staff	yes	admin-jwt	staffController.listRiders	staff.service	-
POST	/api/v1/admin/staff	admin	yes	admin|super_admin	storeWarehouseController.createStaff	store-warehouse.service	store-warehouse.routes.ts
DELETE	/api/v1/admin/staff/:id	admin	yes	admin|super_admin	storeWarehouseController.deleteStaff	store-warehouse.service	store-warehouse.routes.ts
GET	/api/v1/admin/staff/:id	admin	yes	admin|super_admin	storeWarehouseController.getStaff	store-warehouse.service	store-warehouse.routes.ts
PUT	/api/v1/admin/staff/:id	admin	yes	admin|super_admin	storeWarehouseController.updateStaff	store-warehouse.service	store-warehouse.routes.ts
GET	/api/v1/admin/staff/shifts	staff	yes	admin-jwt	staffController.listShifts	staff.service	-
POST	/api/v1/admin/staff/shifts	staff	yes	admin-jwt	staffController.createShift	staff.service	-
GET	/api/v1/admin/staff/shifts/:id	staff	yes	admin-jwt	staffController.getShiftById	staff.service	-
PUT	/api/v1/admin/staff/shifts/:id	staff	yes	admin-jwt	staffController.updateShift	staff.service	-
GET	/api/v1/admin/staff/summary	staff	yes	admin-jwt	staffController.getSummary	staff.service	-
GET	/api/v1/admin/store-warehouse/bins	admin	yes	admin|super_admin	inline-handler	-	store-warehouse-sub.routes.ts
GET	/api/v1/admin/store-warehouse/bins/:id	admin	yes	admin|super_admin	inline-handler	-	store-warehouse-sub.routes.ts
GET	/api/v1/admin/store-warehouse/delivery-zones	admin	yes	admin|super_admin	inline-handler	-	store-warehouse-sub.routes.ts
GET	/api/v1/admin/store-warehouse/grns	admin	yes	admin|super_admin	inline-handler	-	store-warehouse-sub.routes.ts
GET	/api/v1/admin/store-warehouse/grns/:id	admin	yes	admin|super_admin	inline-handler	-	store-warehouse-sub.routes.ts
GET	/api/v1/admin/store-warehouse/inventories	admin	yes	admin|super_admin	inline-handler	-	store-warehouse-sub.routes.ts
